"set","instance","variation","incompatibilities","replication","makespan","time"
"taillard",44,"i",2,11,4454,58649
"taillard",44,"i",2,12,4451,58786
"taillard",44,"i",2,13,4474,35096
"taillard",44,"i",2,14,4476,1387
"taillard",44,"i",2,15,4492,45585
"taillard",44,"i",2,16,4455,30838
"taillard",44,"i",2,17,4441,52371
"taillard",44,"i",2,18,4475,22775
"taillard",44,"i",2,19,4455,59370
"taillard",44,"i",2,20,4483,4525
"taillard",44,"i",2,21,4448,17841
"taillard",44,"i",2,22,4442,28133
"taillard",44,"i",2,23,4460,47616
"taillard",44,"i",2,24,4454,32590
"taillard",44,"i",2,25,4458,7852
"taillard",44,"i",2,26,4492,44735
"taillard",44,"i",2,27,4467,14379
"taillard",44,"i",2,28,4473,30430
"taillard",44,"i",2,29,4479,45973
"taillard",44,"i",2,30,4440,18234
"taillard",44,"i",2,31,4454,59764
"taillard",44,"i",2,32,4450,56426
"taillard",44,"i",2,33,4449,15599
"taillard",44,"i",2,34,4433,20214
"taillard",44,"i",2,35,4456,31709
"taillard",44,"i",2,36,4455,43234
"taillard",44,"i",2,37,4440,25079
"taillard",44,"i",2,38,4464,33361
"taillard",44,"i",2,39,4450,56440
"taillard",44,"i",2,40,4417,59939
"taillard",44,"i",2,41,4470,45175
"taillard",44,"i",2,42,4467,30152
"taillard",44,"i",2,43,4478,51088
"taillard",44,"i",2,44,4456,24752
"taillard",44,"i",2,45,4492,17140
"taillard",44,"i",2,46,4492,43295
"taillard",44,"i",2,47,4498,40065
"taillard",44,"i",2,48,4455,27376
"taillard",44,"i",2,49,4492,22414
"taillard",45,"I",0,0,9053,57348
"taillard",45,"I",0,1,9009,20452
"taillard",45,"I",0,2,8970,2749
"taillard",45,"I",0,3,9147,57799
"taillard",45,"I",0,4,9105,39256
"taillard",45,"I",0,5,9092,1636
"taillard",45,"I",0,6,9072,14828
"taillard",45,"I",0,7,9028,42362
"taillard",45,"I",0,8,8946,24146
"taillard",45,"I",0,9,9064,54661
"taillard",45,"I",0,10,9138,12209
"taillard",45,"I",0,11,9056,43826
"taillard",45,"I",0,12,9074,49214
"taillard",45,"I",0,13,8884,46930
"taillard",45,"I",0,14,9095,47910
"taillard",45,"I",0,15,9018,0
"taillard",45,"I",0,16,9105,27167
"taillard",45,"I",0,17,9000,59241
"taillard",45,"I",0,18,9084,21796
"taillard",45,"I",0,19,9053,43923
"taillard",45,"I",0,20,9114,58437
"taillard",45,"I",0,21,8948,11290
"taillard",45,"I",0,22,9026,15304
"taillard",45,"I",0,23,8992,5536
"taillard",45,"I",0,24,9062,19099
"taillard",45,"I",0,25,9129,44168
"taillard",45,"I",0,26,9143,35170
"taillard",45,"I",0,27,9145,35327
"taillard",45,"I",0,28,9177,1
"taillard",45,"I",0,29,9105,3252
"taillard",45,"I",0,30,9169,4970
"taillard",45,"I",0,31,9112,49993
"taillard",45,"I",0,32,9195,53427
"taillard",45,"I",0,33,8911,33347
"taillard",45,"I",0,34,9151,33052
"taillard",45,"I",0,35,8988,30400
"taillard",45,"I",0,36,9186,7628
"taillard",45,"I",0,37,9034,0
"taillard",45,"I",0,38,9020,23096
"taillard",45,"I",0,39,9074,45692
"taillard",45,"I",0,40,9093,22070
"taillard",45,"I",0,41,9073,18692
"taillard",45,"I",0,42,9110,10790
"taillard",45,"I",0,43,8939,30408
"taillard",45,"I",0,44,9037,32362
"taillard",45,"I",0,45,9192,1
"taillard",45,"I",0,46,8997,45590
"taillard",45,"I",0,47,9073,23060
"taillard",45,"I",0,48,9055,12962
"taillard",45,"I",0,49,9071,36965
"taillard",45,"I",1,0,9105,26091
"taillard",45,"I",1,1,9101,43050
"taillard",45,"I",1,2,9094,41958
"taillard",45,"I",1,3,9240,1
"taillard",45,"I",1,4,9106,52440
"taillard",45,"I",1,5,9080,13164
"taillard",45,"I",1,6,9137,41566
"taillard",45,"I",1,7,9182,7462
"taillard",45,"I",1,8,9177,6621
"taillard",45,"I",1,9,9199,21975
"taillard",45,"I",1,10,9250,42521
"taillard",45,"I",1,11,9159,16166
"taillard",45,"I",1,12,9109,2889
"taillard",45,"I",1,13,9132,23066
"taillard",45,"I",1,14,9076,1
"taillard",45,"I",1,15,9078,45864
"taillard",45,"I",1,16,9056,8815
"taillard",45,"I",1,17,9156,58467
"taillard",45,"I",1,18,9115,60042
"taillard",45,"I",1,19,9209,33062
"taillard",45,"I",1,20,9082,46017
"taillard",45,"I",1,21,9070,17555
"taillard",45,"I",1,22,9130,12696
"taillard",45,"I",1,23,9169,10926
"taillard",45,"I",1,24,9165,31627
"taillard",45,"I",1,25,9238,32087
"taillard",45,"I",1,26,9136,51600
"taillard",45,"I",1,27,9147,12945
"taillard",45,"I",1,28,9097,44590
"taillard",45,"I",1,29,9152,11470
"taillard",45,"I",1,30,9168,11104
"taillard",45,"I",1,31,9215,2670
"taillard",45,"I",1,32,9240,57048
"taillard",45,"I",1,33,9103,47746
"taillard",45,"I",1,34,9103,32024
"taillard",45,"I",1,35,9081,1
"taillard",45,"I",1,36,9109,53492
"taillard",45,"I",1,37,9168,12028
"taillard",45,"I",1,38,9146,58049
"taillard",45,"I",1,39,8900,24362
"taillard",45,"I",1,40,9087,36791
"taillard",45,"I",1,41,9222,41750
"taillard",45,"I",1,42,9216,6280
"taillard",45,"I",1,43,9168,49569
"taillard",45,"I",1,44,9157,44013
"taillard",45,"I",1,45,9064,34085
"taillard",45,"I",1,46,9094,35433
"taillard",45,"I",1,47,8989,34060
"taillard",45,"I",1,48,8999,44233
"taillard",45,"I",1,49,9177,10620
"taillard",45,"I",2,0,9113,39603
"taillard",45,"I",2,1,9141,0
"taillard",45,"I",2,2,9221,28229
"taillard",45,"I",2,3,9171,239
"taillard",45,"I",2,4,9216,27495
"taillard",45,"I",2,5,9160,8217
"taillard",45,"I",2,6,9218,22385
"taillard",45,"I",2,7,9241,59897
"taillard",45,"I",2,8,9194,1
"taillard",45,"I",2,9,9124,0
"taillard",45,"I",2,10,9143,21211
"taillard",45,"I",2,11,9172,1
"taillard",45,"I",2,12,9139,14784
"taillard",45,"I",2,13,9151,26525
"taillard",45,"I",2,14,9064,45557
"taillard",45,"I",2,15,9089,57243
"taillard",45,"I",2,16,9160,12074
"taillard",45,"I",2,17,9181,59160
"taillard",45,"I",2,18,9181,18161
"taillard",45,"I",2,19,9181,36861
"taillard",45,"I",2,20,9160,34507
"taillard",45,"I",2,21,9073,58365
"taillard",45,"I",2,22,9229,49138
"taillard",45,"I",2,23,9204,48614
"taillard",45,"I",2,24,9166,35217
"taillard",45,"I",2,25,9222,3689
"taillard",45,"I",2,26,9090,42348
"taillard",45,"I",2,27,9094,20885
"taillard",45,"I",2,28,9160,5267
"taillard",45,"I",2,29,9131,48448
"taillard",45,"I",2,30,9137,35976
"taillard",45,"I",2,31,9239,0
"taillard",45,"I",2,32,9097,38448
"taillard",45,"I",2,33,9179,39241
"taillard",45,"I",2,34,9065,1
"taillard",45,"I",2,35,9152,16000
"taillard",45,"I",2,36,9130,12881
"taillard",45,"I",2,37,9136,47273
"taillard",45,"I",2,38,9163,5818
"taillard",45,"I",2,39,9103,26374
"taillard",45,"I",2,40,9233,30912
"taillard",45,"I",2,41,9084,36599
"taillard",45,"I",2,42,9127,0
"taillard",45,"I",2,43,9166,15456
"taillard",45,"I",2,44,9213,22175
"taillard",45,"I",2,45,9046,57780
"taillard",45,"I",2,46,9144,26763
"taillard",45,"I",2,47,8895,44303
"taillard",45,"I",2,48,9103,54815
"taillard",45,"I",2,49,9050,33133
"taillard",45,"i",0,0,4480,24203
"taillard",45,"i",0,1,4541,47885
"taillard",45,"i",0,2,4469,50083
"taillard",45,"i",0,3,4502,3186
"taillard",45,"i",0,4,4496,6690
"taillard",45,"i",0,5,4490,36432
"taillard",45,"i",0,6,4530,57376
"taillard",45,"i",0,7,4517,41654
"taillard",45,"i",0,8,4495,17686
"taillard",45,"i",0,9,4504,13281
"taillard",45,"i",0,10,4492,13190
"taillard",45,"i",0,11,4474,16281
"taillard",45,"i",0,12,4494,52528
"taillard",45,"i",0,13,4475,35908
"taillard",45,"i",0,14,4455,22890
"taillard",45,"i",0,15,4535,19870
"taillard",45,"i",0,16,4490,11136
"taillard",45,"i",0,17,4491,39939
"taillard",45,"i",0,18,4519,49844
"taillard",45,"i",0,19,4547,19201
"taillard",45,"i",0,20,4524,45385
"taillard",45,"i",0,21,4525,42001
"taillard",45,"i",0,22,4501,44861
"taillard",45,"i",0,23,4413,50522
"taillard",45,"i",0,24,4460,56890
"taillard",45,"i",0,25,4491,28706
"taillard",45,"i",0,26,4504,58366
"taillard",45,"i",0,27,4491,59735
"taillard",45,"i",0,28,4475,51473
"taillard",45,"i",0,29,4467,24744
"taillard",45,"i",0,30,4521,39565
"taillard",45,"i",0,31,4487,7941
"taillard",45,"i",0,32,4500,36242
"taillard",45,"i",0,33,4484,42988
"taillard",45,"i",0,34,4449,53180
"taillard",45,"i",0,35,4444,34416
"taillard",45,"i",0,36,4493,48742
"taillard",45,"i",0,37,4496,56837
"taillard",45,"i",0,38,4515,28126
"taillard",45,"i",0,39,4466,42489
"taillard",45,"i",0,40,4495,47667
"taillard",45,"i",0,41,4511,51138
"taillard",45,"i",0,42,4483,11959
"taillard",45,"i",0,43,4453,31070
"taillard",45,"i",0,44,4491,52328
"taillard",45,"i",0,45,4501,42239
"taillard",45,"i",0,46,4496,56063
"taillard",45,"i",0,47,4516,21673
"taillard",45,"i",0,48,4475,46018
"taillard",45,"i",0,49,4516,41241
"taillard",45,"i",1,0,4483,54711
"taillard",45,"i",1,1,4501,42104
"taillard",45,"i",1,2,4510,34152
"taillard",45,"i",1,3,4476,14297
"taillard",45,"i",1,4,4503,49503
"taillard",45,"i",1,5,4525,26148
"taillard",45,"i",1,6,4512,14911
"taillard",45,"i",1,7,4538,42238
"taillard",45,"i",1,8,4492,57244
"taillard",45,"i",1,9,4529,5390
"taillard",45,"i",1,10,4518,19208
"taillard",45,"i",1,11,4507,50462
"taillard",45,"i",1,12,4504,59886
"taillard",45,"i",1,13,4532,31321
"taillard",45,"i",1,14,4480,49948
"taillard",45,"i",1,15,4474,21349
"taillard",45,"i",1,16,4489,25481
"taillard",45,"i",1,17,4478,9337
"taillard",45,"i",1,18,4483,42647
"taillard",45,"i",1,19,4491,31427
"taillard",45,"i",1,20,4518,40969
"taillard",45,"i",1,21,4431,11277
"taillard",45,"i",1,22,4545,10246
"taillard",45,"i",1,23,4506,19788
"taillard",45,"i",1,24,4507,26158
"taillard",45,"i",1,25,4528,35459
"taillard",45,"i",1,26,4503,51091
"taillard",45,"i",1,27,4459,45301
"taillard",45,"i",1,28,4525,10985
"taillard",45,"i",1,29,4520,14227
"taillard",45,"i",1,30,4527,28624
"taillard",45,"i",1,31,4488,20667
"taillard",45,"i",1,32,4482,44559
"taillard",45,"i",1,33,4514,21538
"taillard",45,"i",1,34,4536,16155
"taillard",45,"i",1,35,4484,18557
"taillard",45,"i",1,36,4473,32173
"taillard",45,"i",1,37,4523,20900
"taillard",45,"i",1,38,4542,8870
"taillard",45,"i",1,39,4509,46002
"taillard",45,"i",1,40,4520,59175
"taillard",45,"i",1,41,4526,14198
"taillard",45,"i",1,42,4523,41595
"taillard",45,"i",1,43,4514,57774
"taillard",45,"i",1,44,4522,53380
"taillard",45,"i",1,45,4504,14329
"taillard",45,"i",1,46,4492,51983
"taillard",45,"i",1,47,4535,21582
"taillard",45,"i",1,48,4460,59487
"taillard",45,"i",1,49,4494,53770
"taillard",45,"i",2,0,4511,23875
"taillard",45,"i",2,1,4484,10317
"taillard",45,"i",2,2,4536,49025
"taillard",45,"i",2,3,4493,58116
"taillard",45,"i",2,4,4496,39307
"taillard",45,"i",2,5,4532,7851
"taillard",45,"i",2,6,4530,43804
"taillard",45,"i",2,7,4534,27527
"taillard",45,"i",2,8,4484,38102
"taillard",45,"i",2,9,4559,33326
"taillard",45,"i",2,10,4527,54013
"taillard",45,"i",2,11,4506,23306
"taillard",45,"i",2,12,4536,56162
"taillard",45,"i",2,13,4495,13040
"taillard",45,"i",2,14,4467,13814
"taillard",45,"i",2,15,4524,53139
"taillard",45,"i",2,16,4500,57584
"taillard",45,"i",2,17,4530,5581
"taillard",45,"i",2,18,4474,25917
"taillard",45,"i",2,19,4432,34841
"taillard",45,"i",2,20,4550,23529
"taillard",45,"i",2,21,4536,55516
"taillard",45,"i",2,22,4509,47656
"taillard",45,"i",2,23,4494,39700
"taillard",45,"i",2,24,4535,59598
"taillard",45,"i",2,25,4531,21380
"taillard",45,"i",2,26,4518,50035
"taillard",45,"i",2,27,4473,58179
"taillard",45,"i",2,28,4465,43165
"taillard",45,"i",2,29,4489,8829
"taillard",45,"i",2,30,4496,24827
"taillard",45,"i",2,31,4487,18033
"taillard",45,"i",2,32,4531,17265
"taillard",45,"i",2,33,4509,17306
"taillard",45,"i",2,34,4479,42237
"taillard",45,"i",2,35,4492,14300
"taillard",45,"i",2,36,4498,51773
"taillard",45,"i",2,37,4513,59201
"taillard",45,"i",2,38,4491,18808
"taillard",45,"i",2,39,4510,42836
"taillard",45,"i",2,40,4530,45808
"taillard",45,"i",2,41,4516,46573
"taillard",45,"i",2,42,4511,22731
"taillard",45,"i",2,43,4559,58451
"taillard",45,"i",2,44,4558,51526
"taillard",45,"i",2,45,4462,36038
"taillard",45,"i",2,46,4506,36874
"taillard",45,"i",2,47,4533,36723
"taillard",45,"i",2,48,4547,6134
"taillard",45,"i",2,49,4498,38851
"taillard",46,"I",0,0,9153,52074
"taillard",46,"I",0,1,9110,10068
"taillard",46,"I",0,2,9108,31495
"taillard",46,"I",0,3,9034,221
"taillard",46,"I",0,4,9153,18068
"taillard",46,"I",0,5,9007,19060
"taillard",46,"I",0,6,9156,47130
"taillard",46,"I",0,7,9079,33717
"taillard",46,"I",0,8,9002,24268
"taillard",46,"I",0,9,9020,43167
"taillard",46,"I",0,10,9017,19870
"taillard",46,"I",0,11,9123,23316
"taillard",46,"I",0,12,9120,56075
"taillard",46,"I",0,13,9069,54284
"taillard",46,"I",0,14,9185,51063
"taillard",46,"I",0,15,8968,27763
"taillard",46,"I",0,16,9270,16432
"taillard",46,"I",0,17,9036,49312
"taillard",46,"I",0,18,9190,31102
"taillard",46,"I",0,19,9161,20498
"taillard",46,"I",0,20,9114,40317
"taillard",46,"I",0,21,9111,45491
"taillard",46,"I",0,22,9158,53128
"taillard",46,"I",0,23,8794,36450
"taillard",46,"I",0,24,9047,18132
"taillard",46,"I",0,25,9077,57478
"taillard",46,"I",0,26,8825,55551
"taillard",46,"I",0,27,9011,16976
"taillard",46,"I",0,28,9115,37114
"taillard",46,"I",0,29,9190,48661
"taillard",46,"I",0,30,9082,8141
"taillard",46,"I",0,31,9116,14372
"taillard",46,"I",0,32,9137,34445
"taillard",46,"I",0,33,9059,46012
"taillard",46,"I",0,34,9002,0
"taillard",46,"I",0,35,9083,36121
"taillard",46,"I",0,36,9146,56207
"taillard",46,"I",0,37,9172,36221
"taillard",46,"I",0,38,9203,1
"taillard",46,"I",0,39,9130,5104
"taillard",46,"I",0,40,9093,25565
"taillard",46,"I",0,41,9102,6927
"taillard",46,"I",0,42,9007,34932
"taillard",46,"I",0,43,9104,54373
"taillard",46,"I",0,44,9135,56791
"taillard",46,"I",0,45,9180,49856
"taillard",46,"I",0,46,9132,54764
"taillard",46,"I",0,47,9117,1719
"taillard",46,"I",0,48,9062,47758
"taillard",46,"I",0,49,9034,45554
"taillard",46,"I",1,0,9109,8554
"taillard",46,"I",1,1,9103,59049
"taillard",46,"I",1,2,9130,57608
"taillard",46,"I",1,3,9112,44669
"taillard",46,"I",1,4,9014,52865
"taillard",46,"I",1,5,9140,15198
"taillard",46,"I",1,6,8971,44195
"taillard",46,"I",1,7,9037,28913
"taillard",46,"I",1,8,9138,16120
"taillard",46,"I",1,9,9072,26188
"taillard",46,"I",1,10,9198,32235
"taillard",46,"I",1,11,9154,43728
"taillard",46,"I",1,12,9084,13121
"taillard",46,"I",1,13,9226,57849
"taillard",46,"I",1,14,8997,1
"taillard",46,"I",1,15,9050,18745
"taillard",46,"I",1,16,9258,16602
"taillard",46,"I",1,17,9163,1091
"taillard",46,"I",1,18,8990,11007
"taillard",46,"I",1,19,9145,28898
"taillard",46,"I",1,20,8978,2961
"taillard",46,"I",1,21,9081,32762
"taillard",46,"I",1,22,9177,18088
"taillard",46,"I",1,23,9048,2243
"taillard",46,"I",1,24,9162,25199
"taillard",46,"I",1,25,8905,35899
"taillard",46,"I",1,26,9159,35950
"taillard",46,"I",1,27,9104,1
"taillard",46,"I",1,28,9138,18424
"taillard",46,"I",1,29,9173,30900
"taillard",46,"I",1,30,9090,54929
"taillard",46,"I",1,31,9207,23461
"taillard",46,"I",1,32,9036,13592
"taillard",46,"I",1,33,9154,52734
"taillard",46,"I",1,34,9239,27246
"taillard",46,"I",1,35,9015,18924
"taillard",46,"I",1,36,9134,31512
"taillard",46,"I",1,37,9098,23224
"taillard",46,"I",1,38,9080,3270
"taillard",46,"I",1,39,8982,57730
"taillard",46,"I",1,40,9106,11809
"taillard",46,"I",1,41,9033,59594
"taillard",46,"I",1,42,9084,48141
"taillard",46,"I",1,43,9184,28595
"taillard",46,"I",1,44,9143,15480
"taillard",46,"I",1,45,9071,35201
"taillard",46,"I",1,46,9256,47744
"taillard",46,"I",1,47,9095,32590
"taillard",46,"I",1,48,9221,46390
"taillard",46,"I",1,49,9016,51760
"taillard",46,"I",2,0,9183,5138
"taillard",46,"I",2,1,9121,53576
"taillard",46,"I",2,2,9117,36033
"taillard",46,"I",2,3,9166,25635
"taillard",46,"I",2,4,9054,37742
"taillard",46,"I",2,5,9046,43678
"taillard",46,"I",2,6,9169,21147
"taillard",46,"I",2,7,9168,6498
"taillard",46,"I",2,8,9159,22128
"taillard",46,"I",2,9,9216,28136
"taillard",46,"I",2,10,9146,50094
"taillard",46,"I",2,11,9099,27334
"taillard",46,"I",2,12,9072,60051
"taillard",46,"I",2,13,9226,1256
"taillard",46,"I",2,14,9180,26608
"taillard",46,"I",2,15,9154,35411
"taillard",46,"I",2,16,9107,50051
"taillard",46,"I",2,17,9163,1
"taillard",46,"I",2,18,9118,4348
"taillard",46,"I",2,19,9075,0
"taillard",46,"I",2,20,9136,59129
"taillard",46,"I",2,21,9014,1
"taillard",46,"I",2,22,9160,1868
"taillard",46,"I",2,23,9094,2704
"taillard",46,"I",2,24,9157,0
"taillard",46,"I",2,25,9184,5354
"taillard",46,"I",2,26,9121,54904
"taillard",46,"I",2,27,9115,23267
"taillard",46,"I",2,28,9046,18646
"taillard",46,"I",2,29,9012,45104
"taillard",46,"I",2,30,9186,49157
"taillard",46,"I",2,31,9062,43728
"taillard",46,"I",2,32,9081,1
"taillard",46,"I",2,33,9124,24383
"taillard",46,"I",2,34,8984,14995
"taillard",46,"I",2,35,9113,55826
"taillard",46,"I",2,36,9162,56741
"taillard",46,"I",2,37,9070,19920
"taillard",46,"I",2,38,9111,11431
"taillard",46,"I",2,39,9083,50238
"taillard",46,"I",2,40,9219,0
"taillard",46,"I",2,41,9124,36797
"taillard",46,"I",2,42,9106,1
"taillard",46,"I",2,43,9057,42350
"taillard",46,"I",2,44,9105,26259
"taillard",46,"I",2,45,9111,59102
"taillard",46,"I",2,46,9213,58573
"taillard",46,"I",2,47,9091,45360
"taillard",46,"I",2,48,9194,38103
"taillard",46,"I",2,49,9036,1
"taillard",46,"i",0,0,4475,53960
"taillard",46,"i",0,1,4496,28598
"taillard",46,"i",0,2,4501,48294
"taillard",46,"i",0,3,4471,48399
"taillard",46,"i",0,4,4502,51676
"taillard",46,"i",0,5,4436,36069
"taillard",46,"i",0,6,4490,23563
"taillard",46,"i",0,7,4541,16576
"taillard",46,"i",0,8,4497,57209
"taillard",46,"i",0,9,4489,28391
"taillard",46,"i",0,10,4499,30862
"taillard",46,"i",0,11,4490,10147
"taillard",46,"i",0,12,4504,46711
"taillard",46,"i",0,13,4502,41047
"taillard",46,"i",0,14,4466,59998
"taillard",46,"i",0,15,4530,53920
"taillard",46,"i",0,16,4546,53995
"taillard",46,"i",0,17,4547,42873
"taillard",46,"i",0,18,4504,22405
"taillard",46,"i",0,19,4498,35139
"taillard",46,"i",0,20,4453,29569
"taillard",46,"i",0,21,4483,51013
"taillard",46,"i",0,22,4542,25024
"taillard",46,"i",0,23,4464,29768
"taillard",46,"i",0,24,4433,36759
"taillard",46,"i",0,25,4471,51273
"taillard",46,"i",0,26,4459,17102
"taillard",46,"i",0,27,4467,38146
"taillard",46,"i",0,28,4471,5893
"taillard",46,"i",0,29,4436,50436
"taillard",46,"i",0,30,4486,59051
"taillard",46,"i",0,31,4538,13783
"taillard",46,"i",0,32,4493,17766
"taillard",46,"i",0,33,4469,41699
"taillard",46,"i",0,34,4497,47583
"taillard",46,"i",0,35,4523,38339
"taillard",46,"i",0,36,4480,8828
"taillard",46,"i",0,37,4509,34792
"taillard",46,"i",0,38,4468,44885
"taillard",46,"i",0,39,4505,28397
"taillard",46,"i",0,40,4502,18195
"taillard",46,"i",0,41,4499,18470
"taillard",46,"i",0,42,4444,48865
"taillard",46,"i",0,43,4474,20686
"taillard",46,"i",0,44,4501,33019
"taillard",46,"i",0,45,4559,17912
"taillard",46,"i",0,46,4533,38633
"taillard",46,"i",0,47,4522,30094
"taillard",46,"i",0,48,4481,22706
"taillard",46,"i",0,49,4464,58649
"taillard",46,"i",1,0,4504,46120
"taillard",46,"i",1,1,4504,31803
"taillard",46,"i",1,2,4547,16545
"taillard",46,"i",1,3,4508,5894
"taillard",46,"i",1,4,4488,35403
"taillard",46,"i",1,5,4533,18852
"taillard",46,"i",1,6,4513,52426
"taillard",46,"i",1,7,4431,29800
"taillard",46,"i",1,8,4483,50779
"taillard",46,"i",1,9,4493,26798
"taillard",46,"i",1,10,4481,54503
"taillard",46,"i",1,11,4501,13388
"taillard",46,"i",1,12,4496,58221
"taillard",46,"i",1,13,4493,48883
"taillard",46,"i",1,14,4436,39544
"taillard",46,"i",1,15,4541,36750
"taillard",46,"i",1,16,4498,48931
"taillard",46,"i",1,17,4487,57573
"taillard",46,"i",1,18,4446,46772
"taillard",46,"i",1,19,4507,59518
"taillard",46,"i",1,20,4461,36478
"taillard",46,"i",1,21,4530,23397
"taillard",46,"i",1,22,4481,11920
"taillard",46,"i",1,23,4511,40452
"taillard",46,"i",1,24,4506,34109
"taillard",46,"i",1,25,4515,47961
"taillard",46,"i",1,26,4519,51465
"taillard",46,"i",1,27,4455,25240
"taillard",46,"i",1,28,4532,42864
"taillard",46,"i",1,29,4479,47938
"taillard",46,"i",1,30,4519,18105
"taillard",46,"i",1,31,4455,39180
"taillard",46,"i",1,32,4482,55619
"taillard",46,"i",1,33,4492,29340
"taillard",46,"i",1,34,4523,29992
"taillard",46,"i",1,35,4480,54892
"taillard",46,"i",1,36,4456,48244
"taillard",46,"i",1,37,4531,4004
"taillard",46,"i",1,38,4552,59931
"taillard",46,"i",1,39,4477,28215
"taillard",46,"i",1,40,4474,34321
"taillard",46,"i",1,41,4505,39914
"taillard",46,"i",1,42,4558,30638
"taillard",46,"i",1,43,4536,17906
"taillard",46,"i",1,44,4528,50722
"taillard",46,"i",1,45,4501,44128
"taillard",46,"i",1,46,4491,26266
"taillard",46,"i",1,47,4530,34261
"taillard",46,"i",1,48,4513,56435
"taillard",46,"i",1,49,4533,34925
"taillard",46,"i",2,0,4550,42368
"taillard",46,"i",2,1,4490,31630
"taillard",46,"i",2,2,4526,29643
"taillard",46,"i",2,3,4488,58757
"taillard",46,"i",2,4,4544,59286
"taillard",46,"i",2,5,4541,1201
"taillard",46,"i",2,6,4515,56262
"taillard",46,"i",2,7,4511,57007
"taillard",46,"i",2,8,4482,55696
"taillard",46,"i",2,9,4439,40150
"taillard",46,"i",2,10,4517,58429
"taillard",46,"i",2,11,4499,13285
"taillard",46,"i",2,12,4548,15376
"taillard",46,"i",2,13,4473,28714
"taillard",46,"i",2,14,4483,34301
"taillard",46,"i",2,15,4471,25143
"taillard",46,"i",2,16,4466,56132
"taillard",46,"i",2,17,4524,13733
"taillard",46,"i",2,18,4516,43707
"taillard",46,"i",2,19,4524,57817
"taillard",46,"i",2,20,4532,49187
"taillard",46,"i",2,21,4464,54066
"taillard",46,"i",2,22,4521,41725
"taillard",46,"i",2,23,4512,55901
"taillard",46,"i",2,24,4459,54803
"taillard",46,"i",2,25,4506,51287
"taillard",46,"i",2,26,4494,59619
"taillard",46,"i",2,27,4463,33625
"taillard",46,"i",2,28,4496,57394
"taillard",46,"i",2,29,4478,53563
"taillard",46,"i",2,30,4516,21892
"taillard",46,"i",2,31,4466,46653
"taillard",46,"i",2,32,4484,20018
"taillard",46,"i",2,33,4493,56336
"taillard",46,"i",2,34,4445,31709
"taillard",46,"i",2,35,4536,28370
"taillard",46,"i",2,36,4547,41641
"taillard",46,"i",2,37,4521,59366
"taillard",46,"i",2,38,4485,59076
"taillard",46,"i",2,39,4537,43669
"taillard",46,"i",2,40,4513,17801
"taillard",46,"i",2,41,4494,55688
"taillard",46,"i",2,42,4490,34386
"taillard",46,"i",2,43,4512,34176
"taillard",46,"i",2,44,4507,49692
"taillard",46,"i",2,45,4498,26397
"taillard",46,"i",2,46,4502,20747
"taillard",46,"i",2,47,4545,9765
"taillard",46,"i",2,48,4499,25914
"taillard",46,"i",2,49,4497,58787
"taillard",47,"I",0,0,9178,42434
"taillard",47,"I",0,1,9121,20131
"taillard",47,"I",0,2,9217,39824
"taillard",47,"I",0,3,9282,51313
"taillard",47,"I",0,4,9098,18030
"taillard",47,"I",0,5,9061,44570
"taillard",47,"I",0,6,9173,26290
"taillard",47,"I",0,7,9099,52286
"taillard",47,"I",0,8,9184,46167
"taillard",47,"I",0,9,9301,4100
"taillard",47,"I",0,10,9193,4753
"taillard",47,"I",0,11,9203,17968
"taillard",47,"I",0,12,9175,2766
"taillard",47,"I",0,13,9104,20605
"taillard",47,"I",0,14,9168,25073
"taillard",47,"I",0,15,9282,3051
"taillard",47,"I",0,16,9251,1
"taillard",47,"I",0,17,9137,10844
"taillard",47,"I",0,18,9194,46453
"taillard",47,"I",0,19,9101,30228
"taillard",47,"I",0,20,8974,5790
"taillard",47,"I",0,21,9075,28403
"taillard",47,"I",0,22,9116,52507
"taillard",47,"I",0,23,9211,33706
"taillard",47,"I",0,24,9254,32024
"taillard",47,"I",0,25,9159,29571
"taillard",47,"I",0,26,9276,1
"taillard",47,"I",0,27,9141,35639
"taillard",47,"I",0,28,9070,49045
"taillard",47,"I",0,29,9234,52988
"taillard",47,"I",0,30,9218,55577
"taillard",47,"I",0,31,9287,29350
"taillard",47,"I",0,32,9274,51034
"taillard",47,"I",0,33,9157,1
"taillard",47,"I",0,34,9085,18197
"taillard",47,"I",0,35,9222,27552
"taillard",47,"I",0,36,9293,23412
"taillard",47,"I",0,37,9234,8749
"taillard",47,"I",0,38,9175,1
"taillard",47,"I",0,39,9198,7961
"taillard",47,"I",0,40,9192,40323
"taillard",47,"I",0,41,9197,6756
"taillard",47,"I",0,42,9204,33716
"taillard",47,"I",0,43,9252,51632
"taillard",47,"I",0,44,8974,30685
"taillard",47,"I",0,45,9186,27972
"taillard",47,"I",0,46,9201,48795
"taillard",47,"I",0,47,9184,1
"taillard",47,"I",0,48,9098,22610
"taillard",47,"I",0,49,9151,47091
"taillard",47,"I",1,0,9233,20497
"taillard",47,"I",1,1,9257,30889
"taillard",47,"I",1,2,9191,24125
"taillard",47,"I",1,3,9149,21041
"taillard",47,"I",1,4,9275,1
"taillard",47,"I",1,5,9217,32644
"taillard",47,"I",1,6,9195,6627
"taillard",47,"I",1,7,9270,15631
"taillard",47,"I",1,8,9191,38820
"taillard",47,"I",1,9,9223,5537
"taillard",47,"I",1,10,9033,54505
